file_name,relative_path,source_folder,category,description,media_type,extension,width,height,duration_seconds,size_mb,suggested_use
IMG_2938.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2938.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,22.1,41.21,communication du club
IMG_2939.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2939.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,24.0,44.28,communication du club
IMG_2940.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2940.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,37.6,70.04,communication du club
IMG_2941.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2941.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,58.8,109.35,communication du club
IMG_2942.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2942.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,25.3,47.12,communication du club
IMG_2943.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2943.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,38.1,70.91,communication du club
IMG_2944.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2944.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,19.9,36.85,communication du club
IMG_2945.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2945.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,19.0,35.22,communication du club
IMG_2946.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2946.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,29.2,54.31,communication du club
IMG_2947.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2947.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,13.7,25.42,communication du club
IMG_2948.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2948.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,9.6,17.82,communication du club
IMG_2949.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2949.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,7.7,14.24,communication du club
IMG_2950.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2950.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,8.3,15.57,communication du club
IMG_2951.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2951.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,5.0,9.25,communication du club
IMG_2952.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2952.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,197.2,366.34,communication du club
IMG_2953.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2953.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,52.5,97.61,communication du club
IMG_2954.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2954.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,1.4,2.55,communication du club
IMG_2955.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2955.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,9.2,17.27,communication du club
IMG_2956.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2956.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,10.7,19.90,communication du club
IMG_2957.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2957.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,11.6,21.39,communication du club
IMG_2958.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2958.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,12.8,23.47,communication du club
IMG_2959.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2959.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,9.8,18.11,communication du club
IMG_2960.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2960.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,15.0,27.62,communication du club
IMG_2961.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2961.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,20.8,38.40,communication du club
IMG_2962.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2962.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,19.9,36.52,communication du club
IMG_2963.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2963.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,0.1,0.25,communication du club
IMG_2964.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2964.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,24.1,44.97,communication du club
IMG_2965.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2965.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,19.0,34.70,communication du club
IMG_2966.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2966.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,25.6,47.12,communication du club
IMG_2967.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2967.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,10.5,19.23,communication du club
IMG_2968.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2968.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,8.4,15.65,communication du club
IMG_2969.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2969.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,26.3,48.74,communication du club
IMG_2970.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2970.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,36.8,67.97,communication du club
IMG_2971.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2971.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,39.6,73.36,communication du club
IMG_2972.MOV,media/Entraînement IguanesxRapaces 23-9/IMG_2972.MOV,media/Entraînement IguanesxRapaces 23-9,Entraînements,Entrainement Iguanes x Rapaces; video; scene d entrainement ou echauffement,video,mov,1920,1080,12.2,22.75,communication du club
Catch centre deflag Eddy-Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre deflag Eddy-Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,9.6,15.71,communication du club; galerie
Catch centre deflag Johan - rush Yohan saut QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre deflag Johan - rush Yohan saut QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,6.1,39.30,communication du club; galerie
Catch centre deflag Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre deflag Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,5.6,37.42,communication du club; galerie
Catch centre deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,9.6,15.86,communication du club; galerie
Catch centre flat deflag Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre flat deflag Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,8.1,54.81,communication du club; galerie
Catch centre hitch deflag Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre hitch deflag Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,7.3,49.04,communication du club; galerie
Catch centre slant deflag Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch centre slant deflag Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,8.9,61.54,communication du club; galerie
Catch gamin deflag johan - rush Yohan saut sur QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Catch gamin deflag johan - rush Yohan saut sur QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,6.4,10.26,communication du club; galerie
Drop canners.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Drop canners.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,4.5,7.33,communication du club; galerie
Mauvaise couverture Yohan-Charles jamais Yohan en man sur un WR.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Mauvaise couverture Yohan-Charles jamais Yohan en man sur un WR.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,8.5,56.34,communication du club; galerie
Mauvaise passe QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Mauvaise passe QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,9.9,16.30,communication du club; galerie
PBU Johan dropick.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/PBU Johan dropick.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,7.6,51.07,communication du club; galerie
PBU Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/PBU Johan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,7.5,50.21,communication du club; galerie
PBU Lucas.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/PBU Lucas.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,7.3,48.45,communication du club; galerie
Pick Johan coté faible.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Pick Johan coté faible.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,12.1,80.46,communication du club; galerie
Rush Jonanthan sack.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Rush Jonanthan sack.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,6.5,10.92,communication du club; galerie
Rush Jonathan sack.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical/Rush Jonathan sack.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,6.0,40.20,communication du club; galerie
Deflag yohan.MP4,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J1/Deflag yohan.MP4,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J1,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,848,480,3.9,0.40,communication du club; galerie
Big Play Loan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Big Play Loan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,15.7,22.16,communication du club; galerie
Catch Kevin Fort deflag Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Catch Kevin Fort deflag Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,5.0,7.18,communication du club; galerie
Catch Kevin Fort deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Catch Kevin Fort deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,7.8,11.09,communication du club; galerie
Catch centre deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Catch centre deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,5.0,7.12,communication du club; galerie
Double QB Kevin Fort course deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Double QB Kevin Fort course deflag Jonathan.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,10.6,15.03,communication du club; galerie
Drop deep mauvaise couverture.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Drop deep mauvaise couverture.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,5.6,8.04,communication du club; galerie
Drop mauvaise couverture.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Drop mauvaise couverture.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,6.8,9.65,communication du club; galerie
Drop ou mauvaise passe.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Drop ou mauvaise passe.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,6.3,9.00,communication du club; galerie
Fumble QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Fumble QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,1.9,2.86,communication du club; galerie
Mauvaise couverture deep pas visible.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Mauvaise couverture deep pas visible.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,7.4,10.38,communication du club; galerie
Mauvaise passe QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/Mauvaise passe QB.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,4.7,6.68,communication du club; galerie
PBU Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2/PBU Eddy.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J2,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,11.7,16.59,communication du club; galerie
1 - 1ere - SPREAD PASS SLOT - ALERT YOHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD/1 - 1ere - SPREAD PASS SLOT - ALERT YOHAN.mp4,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J4/DRIVE 3 KEVIN TOD,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,7.5,3.05,communication du club; galerie
2 - 2eme - DOUBLE RIGHT RUN FUMBLE.mp4,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J4/DRIVE 7 END GAME/2 - 2eme - DOUBLE RIGHT RUN FUMBLE.mp4,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Defense/J4/DRIVE 7 END GAME,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mp4,720,1280,3.3,1.35,communication du club; galerie
SB DIVE Jonathan - Charles tracé passif.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Offense/Amical/SB DIVE Jonathan - Charles tracé passif.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Offense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,3840,2160,6.6,44.57,communication du club; galerie
SB End Around Z.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Offense/Amical/SB End Around Z.mov,media/SINOBOWL 2024-20260602T191907Z-3-001/SINOBOWL 2024/Offense/Amical,Vidéos,Contenu SINOBOWL 2024; video; video de match brute ou d analyse,video,mov,1920,1080,9.0,15.39,communication du club; galerie
